phase,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
down,0.5222050547599792,0.5113752484321594,-0.12030886858701706,0.9999927878379822,0.5291382670402527,0.49577370285987854,-0.10438399761915207,0.9999926686286926,0.5332762002944946,0.49608397483825684,-0.10439593344926834,0.9999912977218628,0.5358567833900452,0.49659475684165955,-0.10438044369220734,0.9999915361404419,0.5167813897132874,0.49686557054519653,-0.1063329353928566,0.9999896883964539,0.5126551389694214,0.49776583909988403,-0.10633210092782974,0.9999874830245972,0.509781539440155,0.4984935522079468,-0.10628711432218552,0.999986469745636,0.5418371558189392,0.506550133228302,-0.02546730265021324,0.9999868273735046,0.5061567425727844,0.5078469514846802,-0.03601926565170288,0.999982476234436,0.5304921269416809,0.5305079221725464,-0.09223904460668564,0.9999915361404419,0.5146718621253967,0.5306910872459412,-0.09471087157726288,0.9999887347221375,0.5676401853561401,0.599592387676239,-0.013316291384398937,0.9999014735221863,0.4774989187717438,0.5971178412437439,-0.030794868245720863,0.9998937249183655,0.5865042209625244,0.684791088104248,-0.10816706717014313,0.9585096836090088,0.4663335382938385,0.6792751550674438,-0.12590806186199188,0.9663721919059753,0.5776250958442688,0.7101240158081055,-0.2851566970348358,0.9745123386383057,0.4746066629886627,0.7012530565261841,-0.2926703989505768,0.9683830738067627,0.5758165121078491,0.7204685807228088,-0.32184070348739624,0.9631624221801758,0.47354382276535034,0.7107982039451599,-0.32812121510505676,0.9526480436325073,0.5677079558372498,0.7115001678466797,-0.32536622881889343,0.9630887508392334,0.4826682507991791,0.7071996331214905,-0.33201077580451965,0.9521573185920715,0.5651496052742004,0.7093396782875061,-0.29021263122558594,0.953717827796936,0.4859027862548828,0.7047909498214722,-0.29795828461647034,0.9429887533187866,0.5564425587654114,0.8163416385650635,0.0047120084054768085,0.9995055198669434,0.5013619065284729,0.8150825500488281,-0.004491867031902075,0.999489963054657,0.5938595533370972,0.7947838306427002,-0.23343206942081451,0.9647127985954285,0.4569760262966156,0.7958054542541504,-0.21032491326332092,0.9734752178192139,0.5714564919471741,0.9456229209899902,-0.14666178822517395,0.9095736742019653,0.47750359773635864,0.9384976029396057,-0.0930672362446785,0.9422000646591187,0.5647274851799011,0.9715209007263184,-0.1414392590522766,0.8744537830352783,0.48892638087272644,0.9661425352096558,-0.08456388860940933,0.8785145878791809,0.6030178070068359,0.9798567891120911,-0.21200060844421387,0.878057062625885,0.45330941677093506,0.9805665016174316,-0.1520363688468933,0.9030501246452332
up,0.5295758843421936,0.21779680252075195,-0.05304062366485596,0.9999852776527405,0.5351659655570984,0.20400144159793854,-0.0316678024828434,0.9999889731407166,0.538110077381134,0.20547398924827576,-0.031686101108789444,0.9999852776527405,0.5417953729629517,0.2071331888437271,-0.03171074390411377,0.9999877214431763,0.5254588723182678,0.20172379910945892,-0.033116407692432404,0.9999852776527405,0.5216572284698486,0.20170840620994568,-0.03309006989002228,0.999980092048645,0.5178409814834595,0.20181886851787567,-0.033037714660167694,0.9999791383743286,0.5474627017974854,0.21888111531734467,0.08545653522014618,0.9999871253967285,0.5110774636268616,0.2137174904346466,0.07682902365922928,0.9999788403511047,0.5348948836326599,0.23662303388118744,-0.009994260035455227,0.9999777674674988,0.5220319628715515,0.2328106015920639,-0.012973207980394363,0.9999686479568481,0.5658115148544312,0.31118547916412354,0.08703067898750305,0.9996628165245056,0.48610323667526245,0.29981356859207153,0.062028273940086365,0.999751627445221,0.5811262130737305,0.35290008783340454,-0.17480115592479706,0.9513599276542664,0.47648316621780396,0.3236792981624603,-0.19453629851341248,0.9274930953979492,0.5676447153091431,0.31094422936439514,-0.4284260869026184,0.9749376177787781,0.4794851243495941,0.31514108180999756,-0.4556247591972351,0.9273863434791565,0.5594024062156677,0.29101115465164185,-0.47948503494262695,0.9618126153945923,0.4808821380138397,0.30238276720046997,-0.5085784792900085,0.8939082622528076,0.5574098229408264,0.28548571467399597,-0.4664139747619629,0.9610286951065063,0.4858066439628601,0.2963179051876068,-0.5025031566619873,0.8928080201148987,0.5577654242515564,0.2916334867477417,-0.43147793412208557,0.9481040239334106,0.4871593117713928,0.30012059211730957,-0.4627606272697449,0.8727981448173523,0.5510630011558533,0.5546296238899231,0.0037616929039359093,0.9998345375061035,0.49509766697883606,0.5561723709106445,-0.003781154053285718,0.9998298287391663,0.5638622641563416,0.7593697905540466,-0.04064055159687996,0.980629026889801,0.4880911111831665,0.7574567794799805,-0.03566644713282585,0.987744152545929,0.5700275897979736,0.9532498717308044,0.025434624403715134,0.9517483115196228,0.47897475957870483,0.946533739566803,0.033463358879089355,0.9718700647354126,0.5626854300498962,0.978829026222229,0.0246106144040823,0.7964633703231812,0.4833867847919464,0.9669573903083801,0.03231094777584076,0.7963804006576538,0.5863240361213684,0.992337703704834,-0.09888116270303726,0.929567277431488,0.4599359333515167,0.9986528158187866,-0.09461422264575958,0.9474541544914246
down,0.5265411138534546,0.508389949798584,-0.15461106598377228,0.9999895691871643,0.5337082147598267,0.4934525787830353,-0.13769622147083282,0.9999884963035583,0.5371228456497192,0.49386438727378845,-0.13770581781864166,0.999986469745636,0.5402060151100159,0.4944649040699005,-0.13770060241222382,0.9999862909317017,0.5209153890609741,0.49312812089920044,-0.13965502381324768,0.9999846816062927,0.5168269276618958,0.4935338795185089,-0.13967053592205048,0.9999815821647644,0.5133295655250549,0.49418148398399353,-0.13964040577411652,0.9999804496765137,0.5461434721946716,0.5036229491233826,-0.05462084710597992,0.9999779462814331,0.5097382664680481,0.5034907460212708,-0.06384919583797455,0.9999753832817078,0.5343291759490967,0.5294255614280701,-0.12520508468151093,0.9999878406524658,0.5188213586807251,0.5298328399658203,-0.12752360105514526,0.9999852776527405,0.5730378031730652,0.5978551506996155,-0.03940999507904053,0.9999029040336609,0.4802338778972626,0.5930042266845703,-0.04983055591583252,0.9998977184295654,0.5888383388519287,0.6915653347969055,-0.13089238107204437,0.9555821418762207,0.4682522416114807,0.6876618266105652,-0.1376502513885498,0.9662736058235168,0.579987645149231,0.7116762399673462,-0.31065407395362854,0.9706093668937683,0.48350098729133606,0.7206407785415649,-0.2921498119831085,0.9672295451164246,0.5772257447242737,0.7264246344566345,-0.348971426486969,0.9589203000068665,0.48666608333587646,0.7290754914283752,-0.3259947597980499,0.9511282444000244,0.5693099498748779,0.7090718746185303,-0.3504554033279419,0.9589326977729797,0.4928496181964874,0.7186971306800842,-0.3303530812263489,0.9504026770591736,0.5680647492408752,0.7058969140052795,-0.31475958228111267,0.9480181932449341,0.4936227798461914,0.715954065322876,-0.2970517873764038,0.9402392506599426,0.5578123927116394,0.8104110956192017,0.005213398020714521,0.999424934387207,0.5013226866722107,0.8070987462997437,-0.00501051964238286,0.9994450807571411,0.5963891744613647,0.7988200187683105,-0.2437523901462555,0.9613296985626221,0.45920640230178833,0.7933855056762695,-0.22453930974006653,0.9709408283233643,0.5679197907447815,0.9463398456573486,-0.121294766664505,0.9096335768699646,0.47947824001312256,0.9469696879386902,-0.09097485989332199,0.9439625144004822,0.5597565174102783,0.9678738117218018,-0.11207602918148041,0.8766323328018188,0.4897623658180237,0.9673303961753845,-0.08107977360486984,0.8856843113899231,0.5909996628761292,0.9782872200012207,-0.18289165198802948,0.8706610202789307,0.4572537839412689,0.9830772280693054,-0.15269218385219574,0.8989567160606384
up,0.5322023034095764,0.21324652433395386,-0.05295735225081444,0.9999842047691345,0.5378583669662476,0.19867420196533203,-0.034644801169633865,0.9999868869781494,0.5406619310379028,0.19957953691482544,-0.034683313220739365,0.9999830722808838,0.5435546636581421,0.20051918923854828,-0.03471551835536957,0.9999856948852539,0.5277937650680542,0.19829781353473663,-0.03494173288345337,0.9999830722808838,0.5241893529891968,0.19862757623195648,-0.03494519367814064,0.9999769926071167,0.5206185579299927,0.19913074374198914,-0.03491539508104324,0.9999770522117615,0.5501140356063843,0.2133965939283371,0.07469220459461212,0.99998539686203,0.5139901041984558,0.21163804829120636,0.07151278108358383,0.9999733567237854,0.5383630394935608,0.2312815934419632,-0.012152610346674919,0.9999727606773376,0.52537602186203,0.22861942648887634,-0.013636728748679161,0.9999585747718811,0.5712734460830688,0.30247873067855835,0.0771346241235733,0.9997032880783081,0.4885256886482239,0.2975860834121704,0.07054611295461655,0.9997369050979614,0.5864712595939636,0.35131704807281494,-0.1813800185918808,0.9478890895843506,0.4778525233268738,0.3341716229915619,-0.17736831307411194,0.9160878658294678,0.5747030973434448,0.3010084629058838,-0.4327355921268463,0.969169020652771,0.48063814640045166,0.30844610929489136,-0.4431765675544739,0.9250077605247498,0.5675557851791382,0.2829255759716034,-0.4827853739261627,0.9545159339904785,0.48026904463768005,0.29515308141708374,-0.4946722984313965,0.8941652774810791,0.5664297342300415,0.2768286466598511,-0.47496575117111206,0.9533872604370117,0.48676973581314087,0.28995779156684875,-0.48597314953804016,0.8933401703834534,0.5661271810531616,0.2841205894947052,-0.4372296929359436,0.9382500648498535,0.4889737367630005,0.2944470942020416,-0.44913536310195923,0.8740594983100891,0.5552756786346436,0.5538469552993774,-0.004273489583283663,0.9997973442077637,0.500703752040863,0.5544365644454956,0.0042637125588953495,0.9997928738594055,0.56486576795578,0.7519334554672241,-0.03196579962968826,0.9846959114074707,0.4896111488342285,0.7584564089775085,-0.03336923569440842,0.988518238067627,0.5735915899276733,0.9495951533317566,0.036068033427000046,0.963803768157959,0.48035529255867004,0.9488596320152283,0.03092011995613575,0.9782717823982239,0.5680698752403259,0.9741038084030151,0.03536827862262726,0.7976371049880981,0.4861031770706177,0.9746711850166321,0.02974543906748295,0.8275699019432068,0.5896639227867126,0.9943476915359497,-0.09071759879589081,0.9453555941581726,0.4576411545276642,0.9909359216690063,-0.09553373605012894,0.9572824239730835
down,0.5290898680686951,0.5403205752372742,-0.10923019051551819,0.9999924302101135,0.5361128449440002,0.5240430235862732,-0.09269175678491592,0.9999929666519165,0.5398931503295898,0.5243995785713196,-0.09269196540117264,0.9999913573265076,0.5426278710365295,0.5248695015907288,-0.09267308562994003,0.9999921321868896,0.523879885673523,0.5243764519691467,-0.0943220853805542,0.9999904036521912,0.5200849771499634,0.524497389793396,-0.09433130919933319,0.9999881386756897,0.5163341164588928,0.5250879526138306,-0.09429147094488144,0.9999880790710449,0.5490970015525818,0.5322924256324768,-0.008910129778087139,0.9999879598617554,0.5126849412918091,0.5325194001197815,-0.01791701652109623,0.9999871253967285,0.5365337133407593,0.5589547157287598,-0.07924310117959976,0.9999911189079285,0.5220224261283875,0.558490514755249,-0.08137460052967072,0.9999895691871643,0.5735581517219543,0.6192033886909485,0.002779299858957529,0.9999114871025085,0.4834042191505432,0.6109347343444824,-0.013183409348130226,0.9999255537986755,0.5964670181274414,0.6941577792167664,-0.11712003499269485,0.9738324284553528,0.4612695574760437,0.682121217250824,-0.13218864798545837,0.9843643307685852,0.5866884589195251,0.7121946811676025,-0.3126545548439026,0.9821581244468689,0.47536012530326843,0.7043671011924744,-0.30086764693260193,0.9809432625770569,0.5876125693321228,0.7181024551391602,-0.3519814610481262,0.9697874784469604,0.4779122471809387,0.7105026245117188,-0.3359513282775879,0.9657353162765503,0.5758136510848999,0.7102636694908142,-0.34951654076576233,0.9692060947418213,0.4874075651168823,0.7078589797019958,-0.3358372151851654,0.9650570154190063,0.5730286240577698,0.7097342014312744,-0.3159686326980591,0.9608902335166931,0.48913854360580444,0.707390308380127,-0.30433839559555054,0.957798421382904,0.5594752430915833,0.8350989818572998,0.004907988011837006,0.999627411365509,0.5020131468772888,0.82920902967453,-0.004679251927882433,0.9995718598365784,0.5970766544342041,0.787574052810669,-0.23537839949131012,0.9715173840522766,0.46127375960350037,0.7870041728019714,-0.2203773558139801,0.9797279238700867,0.5659993290901184,0.9606884717941284,-0.1759135127067566,0.9243159294128418,0.48210370540618896,0.9549010992050171,-0.15138238668441772,0.9516597390174866,0.5579937100410461,0.9842124581336975,-0.173769012093544,0.8862365484237671,0.4928185045719147,0.9793452620506287,-0.1487477421760559,0.8773530125617981,0.592884361743927,0.9926599860191345,-0.25129804015159607,0.9016464352607727,0.45253804326057434,0.9829153418540955,-0.2227315902709961,0.9178705811500549
up,0.531127393245697,0.21739794313907623,-0.07765386998653412,0.9999860525131226,0.5367873311042786,0.20183135569095612,-0.056539468467235565,0.9999890923500061,0.539411723613739,0.20245268940925598,-0.05655423551797867,0.9999858736991882,0.5419918298721313,0.203197181224823,-0.05657435208559036,0.9999879002571106,0.5268429517745972,0.2014089673757553,-0.05708540603518486,0.9999858736991882,0.5228669047355652,0.20169609785079956,-0.057061903178691864,0.9999808073043823,0.5189098715782166,0.20220233500003815,-0.057009257376194,0.9999802112579346,0.5476585626602173,0.21435143053531647,0.057737525552511215,0.9999892711639404,0.5125053524971008,0.21384412050247192,0.05441400781273842,0.9999808669090271,0.5370015501976013,0.2354799062013626,-0.035638127475976944,0.9999809265136719,0.523300051689148,0.23307035863399506,-0.036931660026311874,0.9999710917472839,0.5691535472869873,0.30171456933021545,0.05124695971608162,0.9996391534805298,0.4868334233760834,0.296434611082077,0.03926143795251846,0.9996854662895203,0.5843786001205444,0.34048882126808167,-0.22144918143749237,0.9580294489860535,0.47192758321762085,0.2989586293697357,-0.23436619341373444,0.934427797794342,0.5662817358970642,0.27975109219551086,-0.4655613899230957,0.9687483310699463,0.4747666120529175,0.27517440915107727,-0.49546927213668823,0.9160941243171692,0.5575628876686096,0.26210546493530273,-0.5182327628135681,0.9526854753494263,0.47516244649887085,0.27154961228370667,-0.550583004951477,0.8773753643035889,0.5554050207138062,0.2578890323638916,-0.508895218372345,0.9514086246490479,0.4798521101474762,0.2650813162326813,-0.5423182845115662,0.8753407001495361,0.5558064579963684,0.26602882146835327,-0.46981531381607056,0.9360814094543457,0.482079416513443,0.2688193619251251,-0.5022602081298828,0.857447624206543,0.5553158521652222,0.5586295127868652,-0.002417734358459711,0.9998101592063904,0.4977814853191376,0.5600504279136658,0.0023996690288186073,0.999812662601471,0.5643421411514282,0.7581382393836975,-0.03412213176488876,0.9835173487663269,0.4897724390029907,0.7574922442436218,-0.029136894270777702,0.9876956343650818,0.5716241598129272,0.9484233856201172,0.041842564940452576,0.9623318910598755,0.4814717173576355,0.9424137473106384,0.04663877561688423,0.975974440574646,0.5644276738166809,0.9710940718650818,0.04158284515142441,0.8289523124694824,0.48766574263572693,0.9653321504592896,0.04549979045987129,0.846210777759552,0.5855712294578552,0.9912495017051697,-0.08489862829446793,0.9447467923164368,0.4612088203430176,0.98932945728302,-0.08336339145898819,0.9550626277923584
down,0.5254945158958435,0.5175022482872009,-0.1356097310781479,0.9999909996986389,0.5319353342056274,0.5028231739997864,-0.11885367333889008,0.999991238117218,0.5359903573989868,0.5029377341270447,-0.11885213851928711,0.9999895095825195,0.5385779142379761,0.5034275054931641,-0.118845134973526,0.9999902248382568,0.5199471116065979,0.5035437941551208,-0.12040800601243973,0.9999886751174927,0.51596999168396,0.5042043328285217,-0.12042000144720078,0.9999862909317017,0.5126508474349976,0.5051605701446533,-0.1203862726688385,0.9999858140945435,0.5452689528465271,0.5140829682350159,-0.03528701514005661,0.9999841451644897,0.5095224976539612,0.5151575803756714,-0.04324200004339218,0.9999818801879883,0.533506453037262,0.5362557172775269,-0.10595117509365082,0.9999909996986389,0.5183007717132568,0.5361261963844299,-0.10798951238393784,0.999988853931427,0.5721185803413391,0.6037746071815491,-0.02464159205555916,0.9998939037322998,0.48060959577560425,0.6020536422729492,-0.03588219732046127,0.9998898506164551,0.5999259948730469,0.6761122941970825,-0.13735757768154144,0.9775509238243103,0.46336641907691956,0.6734221577644348,-0.1489119976758957,0.9784076809883118,0.5908457636833191,0.6924505829811096,-0.3265313506126404,0.9852752685546875,0.47278711199760437,0.6922529339790344,-0.32376348972320557,0.9771743416786194,0.587376058101654,0.7048622965812683,-0.36700522899627686,0.9753561615943909,0.47273382544517517,0.6973356604576111,-0.3593118488788605,0.9631416201591492,0.5750685334205627,0.6948919892311096,-0.3635903298854828,0.9749356508255005,0.4820186197757721,0.6971806883811951,-0.36129119992256165,0.9627678394317627,0.5741061568260193,0.6910061836242676,-0.329293817281723,0.9676446318626404,0.48485949635505676,0.6979232430458069,-0.32793790102005005,0.9554986953735352,0.560033917427063,0.8271952867507935,0.005350641440600157,0.9994720816612244,0.5036667585372925,0.8236686587333679,-0.005177908111363649,0.9994381666183472,0.5958156585693359,0.7911392450332642,-0.2321535050868988,0.9619085788726807,0.4584600329399109,0.794564425945282,-0.20695659518241882,0.9715644717216492,0.5680206418037415,0.9436920881271362,-0.13395804166793823,0.8974695205688477,0.4791348874568939,0.9502750039100647,-0.09802103787660599,0.9350112676620483,0.5578492879867554,0.9703561067581177,-0.12995024025440216,0.8583008050918579,0.4882632791996002,0.9722722768783569,-0.08899527043104172,0.8594715595245361,0.5877752900123596,0.9793967008590698,-0.20489445328712463,0.8701404333114624,0.4557865858078003,0.9812014102935791,-0.16196046769618988,0.8933557271957397
up,0.5343275666236877,0.21101251244544983,-0.03557270020246506,0.9999785423278809,0.5383880734443665,0.19688807427883148,-0.015882108360528946,0.9999824166297913,0.5412572026252747,0.19751743972301483,-0.015887916088104248,0.9999771118164062,0.5445252656936646,0.1982492208480835,-0.0158949326723814,0.9999802708625793,0.5298117399215698,0.1966494917869568,-0.013776474632322788,0.999977707862854,0.5262425541877747,0.1972614973783493,-0.013739646412432194,0.9999716281890869,0.5224230289459229,0.1979493349790573,-0.01369444653391838,0.9999712705612183,0.5491515398025513,0.2115190625190735,0.08908912539482117,0.9999804496765137,0.5145190358161926,0.21167369186878204,0.0977083370089531,0.9999704957008362,0.5392156839370728,0.22861331701278687,0.0030273834709078074,0.9999678134918213,0.5271863341331482,0.2272087186574936,0.005129440221935511,0.9999522566795349,0.5714257955551147,0.2948923408985138,0.08377154916524887,0.9995661377906799,0.4934934675693512,0.2920379340648651,0.09810097515583038,0.9996684789657593,0.5928671360015869,0.34175243973731995,-0.15640553832054138,0.946915328502655,0.4800333082675934,0.3350788950920105,-0.11423168331384659,0.9393994212150574,0.5743392705917358,0.2689545154571533,-0.3775534927845001,0.9554144144058228,0.48539626598358154,0.27978426218032837,-0.34164389967918396,0.9369798302650452,0.5669203400611877,0.2528015673160553,-0.4271870255470276,0.9370208382606506,0.48736485838890076,0.2682417631149292,-0.38865041732788086,0.9056790471076965,0.5638514161109924,0.2480591982603073,-0.41262149810791016,0.9353426694869995,0.49038368463516235,0.2614523768424988,-0.3825106620788574,0.9035249352455139,0.5640143156051636,0.25515398383140564,-0.37860509753227234,0.9185014367103577,0.4919995665550232,0.26576849818229675,-0.34722715616226196,0.883943498134613,0.5594050884246826,0.5554606914520264,-0.010822853073477745,0.9998146891593933,0.5029062628746033,0.5570430755615234,0.0108280498534441,0.9997990131378174,0.5652400851249695,0.7490336894989014,-0.04254709929227829,0.979088306427002,0.49064552783966064,0.7567991018295288,-0.020078027620911598,0.9858367443084717,0.5758793354034424,0.9514785408973694,0.020670630037784576,0.9523919224739075,0.4804644286632538,0.944974958896637,0.05183049663901329,0.9698159694671631,0.5685202479362488,0.975018322467804,0.019350195303559303,0.8036550283432007,0.48422715067863464,0.9671932458877563,0.05179240182042122,0.826255738735199,0.5930282473564148,0.9917853474617004,-0.10527794808149338,0.9299585223197937,0.4534786641597748,0.9865354299545288,-0.06864652037620544,0.9444501399993896
down,0.5277941823005676,0.5136789083480835,-0.12716953456401825,0.9999873042106628,0.5347313284873962,0.4999885857105255,-0.11094970256090164,0.9999871253967285,0.5376585721969604,0.5007109642028809,-0.11095808446407318,0.9999849796295166,0.540888786315918,0.5014963746070862,-0.11095552146434784,0.9999853372573853,0.5223270654678345,0.49963119626045227,-0.11260589957237244,0.9999822378158569,0.5182453393936157,0.5001396536827087,-0.11260482668876648,0.9999797344207764,0.5143297910690308,0.5008164048194885,-0.11256136745214462,0.9999788999557495,0.5466669797897339,0.5129258036613464,-0.0291808620095253,0.9999759197235107,0.5102580785751343,0.5110098123550415,-0.03932731971144676,0.9999748468399048,0.5350931286811829,0.5336026549339294,-0.09849875420331955,0.9999873638153076,0.5198080539703369,0.5321056246757507,-0.100783571600914,0.9999851584434509,0.5710445046424866,0.6043314933776855,-0.018681753426790237,0.9998725652694702,0.4797118306159973,0.5990149974822998,-0.03097883239388466,0.9998921751976013,0.5953015089035034,0.6864210367202759,-0.13438764214515686,0.9689472913742065,0.46153005957603455,0.6713229417800903,-0.15083052217960358,0.9775515198707581,0.5861096978187561,0.7098756432533264,-0.3302832841873169,0.9799219369888306,0.4692879915237427,0.6847447752952576,-0.33164769411087036,0.9781458377838135,0.5840715765953064,0.7147750854492188,-0.37024298310279846,0.9669350385665894,0.4673985540866852,0.6926264762878418,-0.37275728583335876,0.9635990858078003,0.5736924409866333,0.7058848738670349,-0.3699794113636017,0.9668558835983276,0.47820889949798584,0.6920422315597534,-0.37527838349342346,0.963173508644104,0.5720255970954895,0.7052252292633057,-0.3341536819934845,0.9578725099563599,0.4821975827217102,0.6920033097267151,-0.33765318989753723,0.9545990824699402,0.5581126809120178,0.816990315914154,0.006635589525103569,0.9994269609451294,0.5010020732879639,0.8139125108718872,-0.006432627327740192,0.9994074106216431,0.5901687145233154,0.7894670367240906,-0.23387937247753143,0.9549263715744019,0.46380141377449036,0.797224223613739,-0.2216537445783615,0.9621812105178833,0.5700902342796326,0.9357048869132996,-0.1345529407262802,0.8850007653236389,0.4824647903442383,0.9350804686546326,-0.08525922149419785,0.9204976558685303,0.557302713394165,0.9614381194114685,-0.12983810901641846,0.8433865308761597,0.4915452003479004,0.9550710320472717,-0.07488315552473068,0.8320149183273315,0.6004507541656494,0.9680877923965454,-0.20022685825824738,0.8547884821891785,0.4635862112045288,0.9696333408355713,-0.14597897231578827,0.8764186501502991
up,0.5351938605308533,0.2114049643278122,-0.09015743434429169,0.9999805092811584,0.538995087146759,0.1983155757188797,-0.0703912228345871,0.9999829530715942,0.5417280793190002,0.1991773247718811,-0.07041770964860916,0.9999778866767883,0.5452560782432556,0.19990743696689606,-0.07041531056165695,0.9999808669090271,0.5302517414093018,0.1962190419435501,-0.07116889208555222,0.9999780654907227,0.5266485810279846,0.19613449275493622,-0.07113281637430191,0.9999706745147705,0.5229588150978088,0.196275994181633,-0.07107861340045929,0.9999697208404541,0.5507746338844299,0.21220305562019348,0.03553119674324989,0.9999786019325256,0.5157912969589233,0.21020221710205078,0.038434647023677826,0.9999651908874512,0.5411540269851685,0.22918950021266937,-0.05083765462040901,0.9999709725379944,0.5287325382232666,0.22578118741512299,-0.05023394525051117,0.999958872795105,0.5721849799156189,0.29926109313964844,0.02685970813035965,0.9995657801628113,0.49225136637687683,0.2912711203098297,0.03320834040641785,0.9996445775032043,0.588018000125885,0.34452831745147705,-0.24275249242782593,0.955000102519989,0.47356927394866943,0.31430473923683167,-0.2146236002445221,0.9398698806762695,0.5681126117706299,0.2673647701740265,-0.47441595792770386,0.9717956781387329,0.4721279740333557,0.2676580250263214,-0.4690410792827606,0.9441198706626892,0.5602549314498901,0.24586354196071625,-0.5258013606071472,0.9588858485221863,0.47337785363197327,0.25241661071777344,-0.5210407376289368,0.9161048531532288,0.5586676001548767,0.23880165815353394,-0.5134860277175903,0.9579263925552368,0.4782961905002594,0.246880903840065,-0.5138341188430786,0.9152294993400574,0.5589572787284851,0.24693219363689423,-0.47661975026130676,0.945458173751831,0.4801166355609894,0.25361648201942444,-0.47502222657203674,0.8991135954856873,0.5557333827018738,0.562620997428894,0.0004288449708838016,0.9998064637184143,0.4980621635913849,0.5599738359451294,-0.0005487069138325751,0.9998030066490173,0.564024031162262,0.7563510537147522,-0.021004104986786842,0.9821343421936035,0.48692587018013,0.7487471699714661,-0.025715867057442665,0.9878694415092468,0.571468710899353,0.947573184967041,0.05398452654480934,0.9593020081520081,0.4771536588668823,0.9370637536048889,0.05067112296819687,0.9737129807472229,0.5643446445465088,0.9695045948028564,0.05399491265416145,0.8402042388916016,0.4838634729385376,0.9601075053215027,0.05030753090977669,0.8267366290092468,0.5860454440116882,0.9907532930374146,-0.06793996691703796,0.9405484795570374,0.4568473994731903,0.9855759143829346,-0.07385097444057465,0.9515305757522583
